"_id","_labels","intersection_location","osmid","street_count","_start","_end","_type","lanes","oneway","road_highway","road_length","road_name","road_osmid"
,,,,,"3691","2611","ROAD_SEGMENT","NaN","false","footway","16.0863614187544","NaN","499636215"
,,,,,"3692","3693","ROAD_SEGMENT","NaN","false","footway","2.6303636785122846","NaN","1022990130"
,,,,,"3693","2860","ROAD_SEGMENT","NaN","false","footway","75.17450919395563","NaN","98756828"
,,,,,"3693","1419","ROAD_SEGMENT","NaN","false","footway","25.325422092364487","NaN","98756828"
,,,,,"3693","3692","ROAD_SEGMENT","NaN","false","footway","2.6303636785122846","NaN","1022990130"
,,,,,"3694","877","ROAD_SEGMENT","NaN","false","service","6.47216582183688","NaN","140219148"
,,,,,"3694","2435","ROAD_SEGMENT","NaN","false","service","4.863975013262541","NaN","1065874013"
,,,,,"3695","1405","ROAD_SEGMENT","NaN","false","service","8.53468606818317","NaN","140219136"
,,,,,"3695","877","ROAD_SEGMENT","NaN","false","service","6.153226009883282","NaN","140219148"
,,,,,"3696","109","ROAD_SEGMENT","NaN","false","service","21.963177839833133","NaN","82808351"
,,,,,"3696","123","ROAD_SEGMENT","NaN","false","service","29.760479584022725","NaN","82808351"
,,,,,"3696","3697","ROAD_SEGMENT","NaN","false","footway","13.837109882179998","NaN","1067703055"
,,,,,"3697","712","ROAD_SEGMENT","NaN","false","service","28.16710816092604","NaN","165385598"
,,,,,"3697","122","ROAD_SEGMENT","NaN","false","service","17.41934414217583","NaN","165385598"
,,,,,"3697","3696","ROAD_SEGMENT","NaN","false","footway","13.837109882179998","NaN","1067703055"
,,,,,"3698","2391","ROAD_SEGMENT","NaN","false","service","7.588767319952425","NaN","427095342"
,,,,,"3698","2392","ROAD_SEGMENT","NaN","false","service","25.935246565007624","NaN","427095342"
,,,,,"3698","3699","ROAD_SEGMENT","NaN","false","footway","11.971456329586823","NaN","641612205"
,,,,,"3698","3120","ROAD_SEGMENT","NaN","false","footway","2.8010684820631635","NaN","641612205"
,,,,,"3699","2389","ROAD_SEGMENT","NaN","false","service","7.685267028085708","NaN","427094937"
,,,,,"3699","2383","ROAD_SEGMENT","NaN","false","service","25.771001290189805","NaN","427094937"
,,,,,"3699","2387","ROAD_SEGMENT","NaN","false","footway","2.484394379390095","NaN","641612205"
,,,,,"3699","3698","ROAD_SEGMENT","NaN","false","footway","11.971456329586823","NaN","641612205"
,,,,,"3700","3305","ROAD_SEGMENT","NaN","false","service","1.023736089244843","NaN","842124755"
,,,,,"3700","3304","ROAD_SEGMENT","NaN","false","service","6.553965433044143","NaN","842124755"
,,,,,"3700","1265","ROAD_SEGMENT","NaN","false","footway","33.854982128362906","NaN","980564941"
,,,,,"3700","3199","ROAD_SEGMENT","NaN","false","footway","117.77418387941363","NaN","980564941"
,,,,,"3701","4143","ROAD_SEGMENT","NaN","false","footway","2.3739589984187486","NaN","1157651970"
,,,,,"3701","4148","ROAD_SEGMENT","NaN","false","footway","1.9014843543511184","NaN","1157651970"
,,,,,"3702","4144","ROAD_SEGMENT","NaN","false","footway","2.4467975350765014","NaN","1157651971"
,,,,,"3702","4149","ROAD_SEGMENT","NaN","false","footway","2.0168795518222153","NaN","1157651971"
,,,,,"3703","4142","ROAD_SEGMENT","NaN","false","steps","3.2953635189564197","NaN","1157651969"
,,,,,"3704","4038","ROAD_SEGMENT","NaN","false","service","5.611474121461447","NaN","349942109"
,,,,,"3704","1269","ROAD_SEGMENT","NaN","false","service","20.69586047749376","NaN","349942109"
,,,,,"3705","1279","ROAD_SEGMENT","NaN","false","service","5.142050419342286","NaN","1109000582"
,,,,,"3705","1269","ROAD_SEGMENT","NaN","false","service","10.885638675692897","NaN","1109000582"
,,,,,"3706","4022","ROAD_SEGMENT","NaN","false","service","11.347263245972169","NaN","349942117"
,,,,,"3706","4036","ROAD_SEGMENT","NaN","false","service","23.145100527658514","NaN","349942117"
,,,,,"3707","3708","ROAD_SEGMENT","NaN","false","service","30.843284980542233","NaN","128285443"
,,,,,"3707","165","ROAD_SEGMENT","NaN","false","service","13.095256665310858","NaN","128285443"
,,,,,"3708","3726","ROAD_SEGMENT","NaN","false","service","22.051876134569987","NaN","128285443"
,,,,,"3708","3707","ROAD_SEGMENT","NaN","false","service","30.843284980542233","NaN","128285443"
,,,,,"3709","3710","ROAD_SEGMENT","NaN","false","service","26.84916208782103","NaN","128285443"
,,,,,"3709","3726","ROAD_SEGMENT","NaN","false","service","4.640406047251152","NaN","128285443"
,,,,,"3710","2711","ROAD_SEGMENT","NaN","false","service","32.5593820120114","NaN","128285443"
,,,,,"3710","3709","ROAD_SEGMENT","NaN","false","service","26.84916208782103","NaN","128285443"
,,,,,"3711","3725","ROAD_SEGMENT","NaN","false","service","29.654791637349305","NaN","128285443"
,,,,,"3711","2710","ROAD_SEGMENT","NaN","false","service","34.30003442252357","NaN","128285443"
,,,,,"3712","3713","ROAD_SEGMENT","NaN","false","service","27.529369417716783","NaN","128285443"
,,,,,"3712","3725","ROAD_SEGMENT","NaN","false","service","4.228127079332594","NaN","128285443"
,,,,,"3713","164","ROAD_SEGMENT","NaN","false","service","15.62203035405589","NaN","128285443"
,,,,,"3713","3712","ROAD_SEGMENT","NaN","false","service","27.529369417716783","NaN","128285443"
,,,,,"3714","162","ROAD_SEGMENT","NaN","false","service","70.80596370379413","NaN","128285442"
,,,,,"3714","164","ROAD_SEGMENT","NaN","false","service","3.795059705844631","NaN","128285442"
,,,,,"3715","1282","ROAD_SEGMENT","NaN","false","service","13.749138351274338","NaN","128285442"
,,,,,"3715","163","ROAD_SEGMENT","NaN","false","service","55.45448359362712","NaN","128285442"
,,,,,"3716","4153","ROAD_SEGMENT","NaN","false","footway","4.504064145668022","NaN","1162875971"
,,,,,"3717","2468","ROAD_SEGMENT","NaN","false","service","45.71494230436149","NaN","237581778"
,,,,,"3717","2931","ROAD_SEGMENT","NaN","false","service","4.5808066992215215","NaN","237581778"
,,,,,"3718","2926","ROAD_SEGMENT","NaN","false","service","3.214469203917998","NaN","237581778"
,,,,,"3718","897","ROAD_SEGMENT","NaN","false","service","2.402060983950655","NaN","237581778"
,,,,,"3719","3720","ROAD_SEGMENT","NaN","false","service","6.490847588988848","NaN","753596721"
,,,,,"3719","3231","ROAD_SEGMENT","NaN","false","service","5.510168584774799","NaN","753596721"
,,,,,"3720","878","ROAD_SEGMENT","NaN","false","service","21.973473463606663","NaN","753596721"
,,,,,"3720","3719","ROAD_SEGMENT","NaN","false","service","6.490847588988848","NaN","753596721"
,,,,,"3721","3107","ROAD_SEGMENT","NaN","false","service","8.82285456598935","NaN","753596721"
,,,,,"3721","878","ROAD_SEGMENT","NaN","false","service","24.84789697733367","NaN","753596721"
,,,,,"3722","773","ROAD_SEGMENT","NaN","false","service","2.2109599144658936","NaN","186062779"
,,,,,"3722","769","ROAD_SEGMENT","NaN","false","service","14.105748384766853","NaN","186062779"
,,,,,"3723","2712","ROAD_SEGMENT","NaN","false","service","2.192217036268199","NaN","1109000580"
,,,,,"3723","3724","ROAD_SEGMENT","NaN","false","service","8.684154063008528","NaN","1109000581"
,,,,,"3724","2711","ROAD_SEGMENT","NaN","false","service","7.590464847142346","NaN","499645129"
,,,,,"3724","3723","ROAD_SEGMENT","NaN","false","service","8.684154063008528","NaN","1109000581"
,,,,,"3725","3712","ROAD_SEGMENT","NaN","false","service","4.228127079332594","NaN","128285443"
,,,,,"3725","3711","ROAD_SEGMENT","NaN","false","service","29.654791637349305","NaN","128285443"
,,,,,"3725","3726","ROAD_SEGMENT","NaN","false","service","15.20129615838546","NaN","1109000584"
,,,,,"3726","3709","ROAD_SEGMENT","NaN","false","service","4.640406047251152","NaN","128285443"
,,,,,"3726","3708","ROAD_SEGMENT","NaN","false","service","22.051876134569987","NaN","128285443"
,,,,,"3726","3725","ROAD_SEGMENT","NaN","false","service","15.20129615838546","NaN","1109000584"
,,,,,"3727","2707","ROAD_SEGMENT","NaN","false","service","13.822851962473198","NaN","499645124"
,,,,,"3728","3730","ROAD_SEGMENT","NaN","false","service","24.43022863815236","NaN","1109004593"
,,,,,"3729","2707","ROAD_SEGMENT","NaN","false","service","5.0904460132074965","NaN","499645124"
,,,,,"3729","3730","ROAD_SEGMENT","NaN","false","service","9.085663862526722","NaN","1109004594"
,,,,,"3730","3728","ROAD_SEGMENT","NaN","false","service","24.43022863815236","NaN","1109004593"
,,,,,"3730","3729","ROAD_SEGMENT","NaN","false","service","9.085663862526722","NaN","1109004594"
,,,,,"3731","2559","ROAD_SEGMENT","NaN","false","footway","3.842353111813872","NaN","421511842"
,,,,,"3731","3733","ROAD_SEGMENT","NaN","false","footway","5.189512108833275","NaN","421511842"
,,,,,"3732","2345","ROAD_SEGMENT","NaN","false","footway","4.072294197166232","NaN","421511842"
,,,,,"3732","2432","ROAD_SEGMENT","NaN","false","footway","2.4271805164382814","NaN","421511842"
,,,,,"3732","4678","ROAD_SEGMENT","NaN","false","steps","11.144181617518981","NaN","1340206002"
,,,,,"3733","3731","ROAD_SEGMENT","NaN","false","footway","5.189512108833275","NaN","421511842"
,,,,,"3733","2345","ROAD_SEGMENT","NaN","false","footway","4.10620667127579","NaN","421511842"
,,,,,"3734","2556","ROAD_SEGMENT","NaN","false","footway","23.142607173892873","NaN","421511842"
,,,,,"3734","2334","ROAD_SEGMENT","NaN","false","footway","54.1429962466556","NaN","421511842"
,,,,,"3735","2340","ROAD_SEGMENT","NaN","false","footway","8.986956521078154","NaN","421511841"
,,,,,"3735","3736","ROAD_SEGMENT","NaN","false","footway","8.338535958430535","NaN","421511841"
,,,,,"3736","3735","ROAD_SEGMENT","NaN","false","footway","8.338535958430535","NaN","421511841"
,,,,,"3736","2352","ROAD_SEGMENT","NaN","false","footway","7.593113207660332","NaN","421511841"
,,,,,"3737","2347","ROAD_SEGMENT","NaN","false","footway","19.86518200826946","NaN","421511841"
,,,,,"3737","2314","ROAD_SEGMENT","NaN","false","footway","16.384147698887606","NaN","421511841"
,,,,,"3738","2314","ROAD_SEGMENT","NaN","false","footway","16.297611666635458","NaN","421511841"
,,,,,"3738","2315","ROAD_SEGMENT","NaN","false","footway","18.23725420067401","NaN","421511841"
,,,,,"3739","3754","ROAD_SEGMENT","NaN","false","footway","7.888968596511338","NaN","421511841"
,,,,,"3739","3741","ROAD_SEGMENT","NaN","false","footway","4.443575543996048","NaN","421511841"
,,,,,"3740","2315","ROAD_SEGMENT","NaN","false","footway","4.172639738519007","NaN","421511841"
,,,,,"3740","3754","ROAD_SEGMENT","NaN","false","footway","7.605408342249694","NaN","421511841"
,,,,,"3741","3739","ROAD_SEGMENT","NaN","false","footway","4.443575543996048","NaN","421511841"
,,,,,"3741","3751","ROAD_SEGMENT","NaN","false","footway","75.36004215089547","NaN","421511841"
,,,,,"3742","2316","ROAD_SEGMENT","NaN","false","footway","67.52324116324525","NaN","499645164"
,,,,,"3742","739","ROAD_SEGMENT","NaN","false","footway","3.139045953637148","NaN","499645164"
,,,,,"3743","178","ROAD_SEGMENT","NaN","false","footway","7.711326848449891","NaN","444805130"
,,,,,"3743","2316","ROAD_SEGMENT","NaN","false","footway","4.816638937821952","NaN","1109059117"
,,,,,"3744","2316","ROAD_SEGMENT","NaN","false","footway","1.639031868156754","NaN","416069838"
,,,,,"3744","3745","ROAD_SEGMENT","NaN","false","footway","1.6803955102231736","NaN","416069838"
,,,,,"3745","3744","ROAD_SEGMENT","NaN","false","footway","1.6803955102231736","NaN","416069838"
,,,,,"3745","2362","ROAD_SEGMENT","NaN","false","footway","97.93998556553373","NaN","416069838"
,,,,,"3746","675","ROAD_SEGMENT","NaN","false","footway","4.17609263022466","NaN","295219830"
,,,,,"3746","740","ROAD_SEGMENT","NaN","false","footway","2.6077525075830215","NaN","416069837"
,,,,,"3747","741","ROAD_SEGMENT","NaN","false","footway","6.982694543841435","NaN","416069834"
,,,,,"3747","740","ROAD_SEGMENT","NaN","false","footway","2.0795039777332476","NaN","1109059118"
,,,,,"3748","1039","ROAD_SEGMENT","NaN","false","footway","1.4475807104191585","NaN","1109059121"
,,,,,"3748","3749","ROAD_SEGMENT","NaN","false","footway","1.5635088878952257","NaN","1109059121"
,,,,,"3749","3748","ROAD_SEGMENT","NaN","false","footway","1.5635088878952257","NaN","1109059121"
,,,,,"3749","2356","ROAD_SEGMENT","NaN","false","footway","1.9544295140297843","NaN","1109059121"
,,,,,"3750","741","ROAD_SEGMENT","NaN","false","footway","4.280259079172246","NaN","416069834"
,,,,,"3750","2356","ROAD_SEGMENT","NaN","false","footway","6.250436163791809","NaN","1109059119"
,,,,,"3751","3741","ROAD_SEGMENT","NaN","false","footway","75.36004215089547","NaN","421511841"
,,,,,"3751","3752","ROAD_SEGMENT","NaN","false","steps","2.753312480506375","NaN","1109059120"
,,,,,"3752","3751","ROAD_SEGMENT","NaN","false","steps","2.753312480506375","NaN","1109059120"
,,,,,"3752","2356","ROAD_SEGMENT","NaN","false","footway","2.7371906615333828","NaN","1109059121"
,,,,,"3753","2325","ROAD_SEGMENT","NaN","false","footway","7.244047375397715","NaN","421511841"
,,,,,"3753","2330","ROAD_SEGMENT","NaN","false","footway","8.850237167817713","NaN","421511841"
,,,,,"3753","4684","ROAD_SEGMENT","NaN","false","steps","6.148154167564235","NaN","1109066976"
,,,,,"3754","3740","ROAD_SEGMENT","NaN","false","footway","7.605408342249694","NaN","421511841"
,,,,,"3754","3739","ROAD_SEGMENT","NaN","false","footway","7.888968596511338","NaN","421511841"
,,,,,"3754","4685","ROAD_SEGMENT","NaN","false","steps","6.162074213899729","NaN","1109066980"
,,,,,"3755","3757","ROAD_SEGMENT","NaN","false","footway","2.329755108870319","NaN","1109066984"
,,,,,"3755","3756","ROAD_SEGMENT","NaN","false","footway","2.469247076817008","NaN","1109066984"
,,,,,"3756","2361","ROAD_SEGMENT","NaN","false","footway","14.781137168078306","NaN","416069838"
,,,,,"3756","2327","ROAD_SEGMENT","NaN","false","footway","3.109418663616646","NaN","416069838"
,,,,,"3756","3755","ROAD_SEGMENT","NaN","false","footway","2.469247076817008","NaN","1109066984"
,,,,,"3757","3755","ROAD_SEGMENT","NaN","false","footway","2.329755108870319","NaN","1109066984"
,,,,,"3757","3758","ROAD_SEGMENT","NaN","false","service","24.66485904975639","NaN","1109066988"
,,,,,"3758","3759","ROAD_SEGMENT","NaN","false","service","4.259527680414625","NaN","1109066988"
,,,,,"3758","3757","ROAD_SEGMENT","NaN","false","service","24.66485904975639","NaN","1109066988"
,,,,,"3759","3760","ROAD_SEGMENT","NaN","false","service","4.188569037894218","NaN","1109066988"
,,,,,"3759","3758","ROAD_SEGMENT","NaN","false","service","4.259527680414625","NaN","1109066988"
,,,,,"3760","3761","ROAD_SEGMENT","NaN","false","service","3.571631777822763","NaN","1109066988"
,,,,,"3760","3759","ROAD_SEGMENT","NaN","false","service","4.188569037894218","NaN","1109066988"
,,,,,"3761","3765","ROAD_SEGMENT","NaN","false","service","5.219536482716908","NaN","1109066988"
,,,,,"3761","3760","ROAD_SEGMENT","NaN","false","service","3.571631777822763","NaN","1109066988"
,,,,,"3762","2327","ROAD_SEGMENT","NaN","false","footway","3.195648271004493","NaN","416069838"
,,,,,"3762","2358","ROAD_SEGMENT","NaN","false","footway","3.538261831268182","NaN","416069838"
,,,,,"3763","2734","ROAD_SEGMENT","NaN","false","service","9.044167660978887","NaN","1109066988"
,,,,,"3763","3765","ROAD_SEGMENT","NaN","false","service","11.013231393715753","NaN","1109066988"
,,,,,"3764","2734","ROAD_SEGMENT","NaN","false","service","5.839410439393461","NaN","1109066988"
,,,,,"3765","3763","ROAD_SEGMENT","NaN","false","service","11.013231393715753","NaN","1109066988"
,,,,,"3765","3761","ROAD_SEGMENT","NaN","false","service","5.219536482716908","NaN","1109066988"
,,,,,"3766","2734","ROAD_SEGMENT","NaN","false","footway","30.802260141950317","NaN","499645163"
,,,,,"3766","2733","ROAD_SEGMENT","NaN","false","footway","10.862283284584578","NaN","499645163"
,,,,,"3766","3767","ROAD_SEGMENT","NaN","false","footway","58.739384513644694","NaN","1109066992"
,,,,,"3767","2362","ROAD_SEGMENT","NaN","false","footway","11.467644346658853","NaN","416069838"
,,,,,"3767","2339","ROAD_SEGMENT","NaN","false","footway","12.09968367415523","NaN","416069838"
,,,,,"3767","3766","ROAD_SEGMENT","NaN","false","footway","58.739384513644694","NaN","1109066992"
,,,,,"3768","2280","ROAD_SEGMENT","NaN","false","footway","3.6495276755419703","NaN","421511842"
,,,,,"3768","2493","ROAD_SEGMENT","NaN","false","footway","3.7671412335598773","NaN","421511842"
,,,,,"3769","1479","ROAD_SEGMENT","NaN","false","footway","2.4006844361533424","NaN","295219829"
,,,,,"3769","2555","ROAD_SEGMENT","NaN","false","footway","2.3366372584868986","NaN","295219829"
,,,,,"3770","3847","ROAD_SEGMENT","NaN","false","footway","2.2244284429474646","NaN","350227473"
,,,,,"3770","4318","ROAD_SEGMENT","NaN","false","footway","1.241367391707336","NaN","350227478"
,,,,,"3771","3772","ROAD_SEGMENT","NaN","false","service","31.223208275176994","NaN","1109643187"
,,,,,"3772","4094","ROAD_SEGMENT","NaN","false","service","19.807847208264597","NaN","283724077"
,,,,,"3772","2598","ROAD_SEGMENT","NaN","false","service","41.066545082545716","NaN","499622603"
,,,,,"3772","3771","ROAD_SEGMENT","NaN","false","service","31.223208275176994","NaN","1109643187"
,,,,,"3773","2597","ROAD_SEGMENT","NaN","false","service","8.307762921240043","NaN","499622603"
,,,,,"3773","2596","ROAD_SEGMENT","NaN","false","service","8.539124433760342","NaN","499622603"
,,,,,"3774","2586","ROAD_SEGMENT","NaN","false","service","3.7758669711021664","NaN","499622581"
,,,,,"3774","2585","ROAD_SEGMENT","NaN","false","service","77.52883394026425","NaN","499622581"
,,,,,"3775","2589","ROAD_SEGMENT","NaN","false","service","6.961034650077794","NaN","499622581"
,,,,,"3775","2586","ROAD_SEGMENT","NaN","false","service","3.80620243959187","NaN","499622581"
,,,,,"3776","3777","ROAD_SEGMENT","NaN","false","footway","10.634654771589657","NaN","1109643197"
,,,,,"3776","3778","ROAD_SEGMENT","NaN","false","footway","27.992064036666527","NaN","1109643202"
,,,,,"3776","3792","ROAD_SEGMENT","NaN","false","footway","35.306318851204686","NaN","1109643202"
,,,,,"3777","1238","ROAD_SEGMENT","NaN","false","footway","35.3864399069838","NaN","349940370"
,,,,,"3777","3779","ROAD_SEGMENT","NaN","false","footway","27.984375335651087","NaN","349940370"
,,,,,"3777","3776","ROAD_SEGMENT","NaN","false","footway","10.634654771589657","NaN","1109643197"
,,,,,"3778","3779","ROAD_SEGMENT","NaN","false","footway","10.734532074026395","NaN","1109643198"
,,,,,"3778","3780","ROAD_SEGMENT","NaN","false","footway","31.432092728021946","NaN","1109643202"
,,,,,"3778","3776","ROAD_SEGMENT","NaN","false","footway","27.992064036666527","NaN","1109643202"
,,,,,"3779","3777","ROAD_SEGMENT","NaN","false","footway","27.984375335651087","NaN","349940370"
,,,,,"3779","3781","ROAD_SEGMENT","NaN","false","footway","31.50714668686966","NaN","349940370"
,,,,,"3779","3778","ROAD_SEGMENT","NaN","false","footway","10.734532074026395","NaN","1109643198"
,,,,,"3780","3781","ROAD_SEGMENT","NaN","false","footway","10.870347425721244","NaN","1109643199"
,,,,,"3780","3786","ROAD_SEGMENT","NaN","false","footway","22.988299069808797","NaN","1109643202"
,,,,,"3780","3778","ROAD_SEGMENT","NaN","false","footway","31.432092728021946","NaN","1109643202"
